station,time,easting,northing,height,delta_east,delta_north,delta_height
GPS14,1/3/22 15:19,335406.668,9752377.659,151.1884711,0.048576923,-0.03012868,-0.033022371
GPS14,1/3/22 15:29,335406.6629,9752377.66,151.1841769,0.043444996,-0.028772429,-0.037316482
GPS14,1/3/22 15:39,335406.6567,9752377.658,151.2009327,0.037272503,-0.031520925,-0.020560724
GPS14,1/3/22 15:49,335406.6598,9752377.657,151.1938068,0.040383717,-0.0321844,-0.027686618
GPS14,1/3/22 15:59,335406.6608,9752377.655,151.1916697,0.041425589,-0.03379263,-0.02982372
GPS14,1/3/22 16:09,335406.6639,9752377.659,151.1859762,0.044468279,-0.029645504,-0.035517182
GPS14,1/3/22 16:19,335406.6602,9752377.659,151.1803604,0.040779972,-0.030149834,-0.041133016
GPS14,1/3/22 16:29,335406.6588,9752377.665,151.2066312,0.039381257,-0.024225375,-0.014862236
GPS14,1/3/22 16:39,335406.6641,9752377.659,151.2031296,0.044677683,-0.029698653,-0.018363861
GPS14,1/3/22 16:49,335406.6616,9752377.67,151.197898,0.04214703,-0.019305246,-0.02359545
GPS14,1/3/22 16:59,335406.6623,9752377.664,151.195096,0.042920349,-0.025207959,-0.026397402
GPS14,1/3/22 17:09,335406.6674,9752377.657,151.1977355,0.047946991,-0.031733865,-0.023757881
GPS14,1/3/22 17:19,335406.6695,9752377.651,151.2020432,0.05007093,-0.03815439,-0.019450249
GPS14,1/3/22 17:29,335406.6698,9752377.644,151.1983812,0.05036159,-0.045216937,-0.023112259
GPS14,1/3/22 17:39,335406.665,9752377.648,151.2018467,0.045571832,-0.041532326,-0.01964668
GPS14,1/3/22 17:49,335406.6664,9752377.647,151.1878517,0.046978334,-0.042359555,-0.03364176
GPS14,1/3/22 17:59,335406.6635,9752377.649,151.1923315,0.044052793,-0.040338667,-0.029161875
GPS14,1/3/22 18:09,335406.6645,9752377.648,151.2046587,0.045035356,-0.041150246,-0.016834684
GPS14,1/3/22 18:19,335406.6687,9752377.647,151.2063797,0.049247398,-0.042292845,-0.015113727
GPS14,1/3/22 18:29,335406.6669,9752377.647,151.1966887,0.047434805,-0.041647403,-0.024804684
GPS14,1/3/22 18:39,335406.6669,9752377.652,151.1929358,0.047475219,-0.036985751,-0.028557609
GPS14,1/3/22 18:49,335406.6634,9752377.657,151.2007119,0.044025046,-0.031666443,-0.020781512
GPS14,1/3/22 18:59,335406.6689,9752377.655,151.2003046,0.049518755,-0.034025466,-0.021188855
GPS14,1/3/22 19:09,335406.6687,9752377.657,151.1891574,0.049275693,-0.031628329,-0.032336057
GPS14,1/3/22 19:19,335406.6655,9752377.66,151.1732615,0.046099914,-0.029314239,-0.048231932
GPS14,1/3/22 19:29,335406.6725,9752377.658,151.1692521,0.053061573,-0.030746385,-0.052241329
GPS14,1/3/22 19:39,335406.6661,9752377.658,151.1752289,0.04671516,-0.030966556,-0.046264485
GPS14,1/3/22 19:49,335406.6675,9752377.657,151.1872881,0.04803691,-0.03179509,-0.034205358
GPS14,1/3/22 19:59,335406.669,9752377.658,151.1943368,0.049553127,-0.031206658,-0.027156662
GPS14,1/3/22 20:09,335406.6701,9752377.66,151.1959887,0.050727637,-0.029552536,-0.02550472
GPS14,1/3/22 20:19,335406.6587,9752377.663,151.1963652,0.039276936,-0.026058584,-0.025128213
GPS14,1/3/22 20:29,335406.6602,9752377.664,151.1882768,0.040759298,-0.025583502,-0.033216613
GPS14,1/3/22 20:49,335406.6592,9752377.659,151.1878992,0.039814423,-0.030350018,-0.033594243
GPS14,1/3/22 20:59,335406.6631,9752377.66,151.18722,0.043671275,-0.02944698,-0.03427343
GPS14,1/3/22 21:09,335406.6639,9752377.656,151.1980695,0.044487968,-0.03349101,-0.023423964
GPS14,1/3/22 21:19,335406.6656,9752377.655,151.210423,0.046154016,-0.033791516,-0.011070464
GPS14,1/3/22 21:29,335406.666,9752377.662,151.2100152,0.046624389,-0.027531767,-0.0114782
GPS14,1/3/22 21:39,335406.6675,9752377.659,151.2081125,0.048035848,-0.030491035,-0.013380892
GPS14,1/3/22 21:49,335406.6624,9752377.659,151.1972434,0.043006298,-0.030046349,-0.024250048
GPS14,1/3/22 21:59,335406.6696,9752377.663,151.1925427,0.050157127,-0.026513007,-0.028950721
GPS14,1/3/22 22:09,335406.6663,9752377.664,151.1857006,0.046830969,-0.025357446,-0.03579282
GPS14,1/3/22 22:19,335406.6719,9752377.664,151.1912095,0.052467426,-0.024745051,-0.030283906
GPS14,1/3/22 22:29,335406.6708,9752377.661,151.1866817,0.051331783,-0.02815932,-0.034811725
GPS14,1/3/22 22:39,335406.6661,9752377.657,151.1871451,0.046689227,-0.03248246,-0.034348373
GPS14,1/3/22 22:59,335406.6636,9752377.659,151.1817311,0.044217156,-0.02992869,-0.039762319
GPS14,1/3/22 23:09,335406.6665,9752377.654,151.1856788,0.047048524,-0.034620758,-0.035814636
GPS14,1/3/22 23:19,335406.6709,9752377.659,151.1727988,0.051477823,-0.030152278,-0.048694607
GPS14,1/3/22 23:29,335406.6617,9752377.659,151.1685563,0.042319846,-0.02989093,-0.052937154
GPS14,1/3/22 23:39,335406.6612,9752377.661,151.1911331,0.041813753,-0.027724124,-0.030360334
GPS14,1/4/22 0:39,335406.6611,9752377.664,151.1697931,0.041712161,-0.025129583,-0.051700322
GPS14,1/4/22 0:49,335406.6628,9752377.659,151.1663138,0.043418846,-0.030141415,-0.055179629
GPS14,1/4/22 0:59,335406.6677,9752377.663,151.1874164,0.048277324,-0.026144762,-0.034077042
GPS14,1/4/22 1:09,335406.6676,9752377.654,151.1812271,0.048148126,-0.034643114,-0.040266361
GPS14,1/4/22 1:19,335406.6684,9752377.657,151.1650382,0.048948501,-0.032374972,-0.056455227
GPS14,1/4/22 1:29,335406.6686,9752377.661,151.1677253,0.04920842,-0.028496221,-0.053768142
GPS14,1/4/22 1:39,335406.6677,9752377.662,151.1697726,0.048288842,-0.026630789,-0.051720799
GPS14,1/4/22 1:49,335406.6707,9752377.661,151.1628263,0.051282432,-0.028008979,-0.058667083
GPS14,1/4/22 1:59,335406.6675,9752377.664,151.1850446,0.048050708,-0.025010614,-0.036448793
GPS14,1/4/22 2:09,335406.6627,9752377.67,151.1844265,0.043290657,-0.018623313,-0.037066973
GPS14,1/4/22 2:19,335406.6584,9752377.669,151.1869963,0.038967553,-0.020022526,-0.03449712
GPS14,1/4/22 2:29,335406.6608,9752377.665,151.196457,0.041408507,-0.023943638,-0.025036384
GPS14,1/4/22 2:39,335406.6636,9752377.665,151.197935,0.044148809,-0.024094349,-0.023558455
GPS14,1/4/22 2:49,335406.6592,9752377.665,151.1916783,0.039793343,-0.024557937,-0.02981509
GPS14,1/4/22 2:59,335406.6581,9752377.664,151.1944052,0.038633056,-0.024766866,-0.027088254
GPS14,1/4/22 3:09,335406.6663,9752377.67,151.1784276,0.046902081,-0.019543789,-0.043065869
GPS14,1/4/22 3:19,335406.6608,9752377.668,151.1935411,0.041376362,-0.021330696,-0.027952331
GPS14,1/4/22 3:29,335406.6659,9752377.67,151.2031717,0.046526761,-0.019269727,-0.018321772
GPS14,1/4/22 3:39,335406.6657,9752377.671,151.2124359,0.046289689,-0.018192532,-0.009057542
GPS14,1/4/22 3:49,335406.6652,9752377.671,151.1996075,0.045754137,-0.018284934,-0.021885882
GPS14,1/4/22 3:59,335406.6741,9752377.671,151.2118072,0.054726956,-0.017952027,-0.009686249
GPS14,1/4/22 4:09,335406.6809,9752377.667,151.2174389,0.061480034,-0.021974705,-0.004054564
GPS14,1/4/22 4:29,335406.6661,9752377.654,151.1849149,0.046685777,-0.034933506,-0.036578491
GPS14,1/4/22 4:39,335406.6666,9752377.654,151.1872754,0.04716728,-0.035029048,-0.034218017
GPS14,1/4/22 4:49,335406.658,9752377.663,151.1884782,0.038552334,-0.026371516,-0.033015225
GPS14,1/4/22 4:59,335406.6644,9752377.663,151.1996028,0.044956555,-0.026158022,-0.021890663
GPS14,1/4/22 5:19,335406.6614,9752377.656,151.2155771,0.041938084,-0.032834273,-0.005916363
GPS14,1/4/22 6:19,335406.6633,9752377.659,151.1950345,0.043836319,-0.030125238,-0.026458921
GPS14,1/4/22 7:19,335406.6741,9752377.659,151.2073008,0.054668648,-0.029759036,-0.014192623
GPS14,1/4/22 7:29,335406.67,9752377.655,151.1859576,0.050618128,-0.034264429,-0.03553585
GPS14,1/4/22 7:39,335406.6684,9752377.653,151.180833,0.04893065,-0.035650874,-0.040660398
GPS14,1/4/22 7:49,335406.6717,9752377.653,151.1711074,0.052251218,-0.036256939,-0.050386059
GPS14,1/4/22 9:39,335406.6877,9752377.652,151.188055,0.068328268,-0.036984956,-0.033438466
GPS14,1/4/22 9:59,335406.659,9752377.651,151.18837,0.039579855,-0.038320402,-0.033123401
GPS14,1/4/22 10:29,335406.6643,9752377.657,151.2069589,0.044893842,-0.031584559,-0.01453451
GPS14,1/4/22 10:39,335406.672,9752377.65,151.1764069,0.052546814,-0.03918024,-0.045086491
GPS14,1/4/22 10:49,335406.6737,9752377.652,151.1723106,0.054231787,-0.03701674,-0.049182863
GPS14,1/4/22 10:59,335406.6689,9752377.648,151.1868203,0.049528061,-0.041347507,-0.034673127
GPS14,1/4/22 11:09,335406.6728,9752377.645,151.1924888,0.053397479,-0.043609777,-0.029004623
GPS14,1/4/22 11:19,335406.6763,9752377.651,151.2014078,0.056831711,-0.038192281,-0.020085633
GPS14,1/4/22 11:29,335406.6864,9752377.649,151.1924526,0.066967837,-0.04000544,-0.029040832
GPS14,1/4/22 11:49,335406.6821,9752377.655,151.1858418,0.062638054,-0.03409539,-0.035651652
GPS14,1/4/22 11:59,335406.6854,9752377.655,151.2009519,0.06596977,-0.033999946,-0.020541522
GPS14,1/4/22 12:09,335406.682,9752377.653,151.1908853,0.062552159,-0.035998078,-0.030608097
GPS14,1/4/22 12:19,335406.6822,9752377.654,151.193033,0.062766696,-0.035202712,-0.028460378
GPS14,1/4/22 12:29,335406.6809,9752377.657,151.1887661,0.06151293,-0.032021496,-0.032727337
GPS14,1/4/22 12:39,335406.6826,9752377.653,151.2048184,0.063130269,-0.036277354,-0.016675036
GPS14,1/4/22 12:49,335406.6764,9752377.649,151.2128876,0.05702047,-0.039639169,-0.008605781
GPS14,1/4/22 13:09,335406.6852,9752377.647,151.1919296,0.065744336,-0.042433906,-0.029563819
GPS14,1/4/22 13:19,335406.6806,9752377.653,151.2023624,0.061199868,-0.03647688,-0.019131033
GPS14,1/4/22 13:29,335406.6811,9752377.652,151.2074248,0.061689189,-0.037053537,-0.014068597
GPS14,1/4/22 13:39,335406.6755,9752377.656,151.2025758,0.056073112,-0.032920707,-0.018917656
GPS14,1/4/22 13:49,335406.6745,9752377.653,151.2112536,0.055079476,-0.03609949,-0.010239829
GPS14,1/4/22 13:59,335406.6786,9752377.661,151.221751,0.059157441,-0.027787337,0.000257574
GPS14,1/4/22 14:09,335406.678,9752377.662,151.2312935,0.058612048,-0.027155407,0.009800074
GPS14,1/4/22 14:29,335406.6754,9752377.659,151.2175449,0.055950398,-0.030359093,-0.003948561
GPS14,1/4/22 14:59,335406.6705,9752377.66,151.185744,0.051120198,-0.028912505,-0.035749462
GPS14,1/4/22 15:09,335406.6736,9752377.655,151.2047261,0.054214106,-0.03446243,-0.01676728
GPS14,1/4/22 15:19,335406.6776,9752377.655,151.1950714,0.058190318,-0.034439262,-0.026422055
GPS14,1/4/22 15:29,335406.6778,9752377.656,151.1920043,0.058375496,-0.03303425,-0.029489134
GPS14,1/4/22 15:49,335406.6698,9752377.658,151.2018908,0.05040898,-0.031560773,-0.019602653
GPS14,1/4/22 15:59,335406.676,9752377.658,151.1975434,0.056596838,-0.030587062,-0.023950074
GPS14,1/4/22 16:09,335406.6823,9752377.656,151.1860948,0.06284637,-0.032818224,-0.035398587
GPS14,1/4/22 16:19,335406.6791,9752377.663,151.1833192,0.0596955,-0.026271001,-0.038174203
GPS14,1/4/22 16:29,335406.6817,9752377.658,151.1844354,0.062241256,-0.030851932,-0.037058045
GPS14,1/4/22 16:39,335406.6768,9752377.655,151.179995,0.057416896,-0.034179974,-0.041498465
GPS14,1/4/22 16:49,335406.6766,9752377.665,151.2047636,0.057176997,-0.024563406,-0.016729855
GPS14,1/4/22 16:59,335406.6787,9752377.663,151.2149383,0.059229892,-0.026452774,-0.006555105
GPS14,1/4/22 17:09,335406.6841,9752377.662,151.2100595,0.064674273,-0.026663782,-0.011433918
GPS14,1/4/22 17:19,335406.6835,9752377.658,151.20477,0.064033163,-0.030895898,-0.01672339
GPS14,1/4/22 17:29,335406.6784,9752377.655,151.1960527,0.058973335,-0.034294892,-0.025440741
GPS14,1/4/22 17:39,335406.6763,9752377.654,151.192574,0.056894403,-0.034704596,-0.028919417
GPS14,1/4/22 17:49,335406.6804,9752377.654,151.2023803,0.061014732,-0.035464279,-0.0191131
GPS14,1/4/22 17:59,335406.6785,9752377.655,151.1999255,0.059125738,-0.033690039,-0.021567899
GPS14,1/4/22 18:09,335406.6776,9752377.652,151.1889682,0.058153273,-0.037576381,-0.032525219
GPS14,1/4/22 18:19,335406.6804,9752377.652,151.1953434,0.061002316,-0.036800647,-0.026150012
GPS14,1/4/22 18:29,335406.6848,9752377.654,151.1807369,0.06533052,-0.035530854,-0.040756535
GPS14,1/4/22 18:39,335406.6834,9752377.652,151.1683305,0.06394903,-0.036625063,-0.053162881
GPS14,1/4/22 18:49,335406.6788,9752377.651,151.1740261,0.05932959,-0.038093904,-0.047467313
GPS14,1/4/22 18:59,335406.6833,9752377.646,151.1657535,0.0638329,-0.043426765,-0.055739908
GPS14,1/4/22 19:09,335406.6822,9752377.647,151.1601388,0.062775366,-0.042150343,-0.061354662
GPS14,1/4/22 19:19,335406.6833,9752377.648,151.1544189,0.063851029,-0.041500008,-0.067074548
GPS14,1/4/22 19:29,335406.684,9752377.644,151.1681604,0.06457506,-0.045420086,-0.053333
GPS14,1/4/22 19:39,335406.6847,9752377.647,151.1787444,0.065244195,-0.04243622,-0.042749032
GPS14,1/4/22 19:49,335406.6832,9752377.648,151.1730519,0.063817957,-0.040621452,-0.048441569
GPS14,1/4/22 19:59,335406.6844,9752377.651,151.1776989,0.064981045,-0.038510609,-0.043794533
GPS14,1/4/22 20:09,335406.6874,9752377.648,151.1730123,0.067977461,-0.040667007,-0.048481096
GPS14,1/4/22 20:19,335406.6823,9752377.651,151.1940517,0.062915657,-0.038005741,-0.027441688
GPS14,1/4/22 20:29,335406.6845,9752377.651,151.1887283,0.065036613,-0.038568605,-0.03276512
GPS14,1/4/22 20:39,335406.6838,9752377.65,151.1831243,0.064330678,-0.039127741,-0.038369156
GPS14,1/4/22 20:49,335406.6809,9752377.647,151.1750629,0.06149362,-0.042371698,-0.046430559
GPS14,1/4/22 20:59,335406.6842,9752377.645,151.1729835,0.064738326,-0.043709517,-0.048509974
GPS14,1/4/22 21:09,335406.6847,9752377.643,151.1860042,0.065252924,-0.045969894,-0.035489191
GPS14,1/4/22 21:19,335406.6844,9752377.645,151.1944694,0.064961567,-0.043709423,-0.02702403
GPS14,1/4/22 21:29,335406.688,9752377.645,151.1910356,0.068607124,-0.043655736,-0.030457874
GPS14,1/4/22 21:39,335406.678,9752377.645,151.1754114,0.058626688,-0.043862948,-0.046082021
GPS14,1/4/22 21:49,335406.6794,9752377.644,151.1670868,0.06001503,-0.044817232,-0.054406663
GPS14,1/4/22 21:59,335406.6864,9752377.64,151.1607237,0.066938537,-0.048792597,-0.060769768
GPS14,1/4/22 22:09,335406.6862,9752377.641,151.15588,0.066734734,-0.047658429,-0.06561345
GPS14,1/4/22 22:19,335406.6835,9752377.644,151.1570817,0.064109241,-0.04539644,-0.064411739
GPS14,1/4/22 22:29,335406.6828,9752377.641,151.1589313,0.063416947,-0.04785258,-0.062562101
GPS14,1/4/22 22:39,335406.6837,9752377.642,151.1710913,0.064303081,-0.047205091,-0.050402094
GPS14,1/4/22 22:59,335406.6839,9752377.648,151.1729591,0.064527109,-0.040787272,-0.048534289
GPS14,1/4/22 23:09,335406.6853,9752377.651,151.1771264,0.06584335,-0.038500739,-0.044367016
GPS14,1/4/22 23:19,335406.678,9752377.652,151.1784674,0.058558984,-0.037336452,-0.043026046
GPS14,1/4/22 23:29,335406.6731,9752377.648,151.1830515,0.053656168,-0.041289367,-0.038441949
GPS14,1/4/22 23:39,335406.6822,9752377.652,151.1913183,0.062789619,-0.037015965,-0.030175087
GPS14,1/4/22 23:49,335406.6827,9752377.651,151.1821914,0.063241868,-0.038304968,-0.039302059
GPS14,1/5/22 0:09,335406.685,9752377.656,151.1625666,0.06553719,-0.033192789,-0.058926811
GPS14,1/5/22 0:29,335406.6969,9752377.646,151.1851672,0.077475873,-0.043575799,-0.036326202
GPS14,1/5/22 0:39,335406.6977,9752377.647,151.1823778,0.078275371,-0.042078771,-0.03911561
GPS14,1/5/22 0:49,335406.695,9752377.649,151.1837256,0.075549973,-0.040342554,-0.037767811
GPS14,1/5/22 0:59,335406.6956,9752377.648,151.1840969,0.07613949,-0.04081098,-0.037396488
GPS14,1/5/22 1:09,335406.6969,9752377.651,151.1825778,0.077500309,-0.038110495,-0.038915586
GPS14,1/5/22 1:19,335406.6979,9752377.653,151.1807404,0.078434993,-0.036315368,-0.040753057
GPS14,1/5/22 1:29,335406.6929,9752377.651,151.1836206,0.073487378,-0.03856766,-0.037872816
GPS14,1/5/22 1:49,335406.6908,9752377.65,151.1806556,0.071376484,-0.039132886,-0.040837788
GPS14,1/5/22 1:59,335406.6883,9752377.652,151.193364,0.068849134,-0.037500393,-0.028129411
GPS14,1/5/22 2:09,335406.6842,9752377.655,151.1958308,0.064753944,-0.034309132,-0.025662658
GPS14,1/5/22 2:19,335406.6917,9752377.655,151.1879589,0.072260216,-0.034337059,-0.033534569
GPS14,1/5/22 2:29,335406.6923,9752377.648,151.1884441,0.072862385,-0.040769875,-0.03304937
GPS14,1/5/22 2:39,335406.6858,9752377.656,151.194454,0.066370199,-0.033136176,-0.027039447
GPS14,1/5/22 2:49,335406.6818,9752377.656,151.1955155,0.062377536,-0.033404188,-0.025977912
GPS14,1/5/22 3:09,335406.6893,9752377.662,151.178385,0.069906282,-0.026594767,-0.043108381
GPS14,1/5/22 3:19,335406.6832,9752377.655,151.1919334,0.063733972,-0.034193395,-0.029560036
GPS14,1/5/22 3:29,335406.681,9752377.656,151.2011047,0.061562953,-0.03277248,-0.020388681
GPS14,1/5/22 3:39,335406.681,9752377.659,151.194582,0.061578407,-0.030531511,-0.026911428
GPS14,1/5/22 3:49,335406.6799,9752377.654,151.1933136,0.060519463,-0.03492672,-0.028179842
GPS14,1/5/22 3:59,335406.6757,9752377.648,151.1968529,0.056271566,-0.040811146,-0.024640509
GPS14,1/5/22 4:39,335406.6765,9752377.643,151.1580452,0.057045377,-0.046065055,-0.063448271
GPS14,1/5/22 10:59,335406.6712,9752377.646,151.1903957,0.051775107,-0.042828361,-0.031097744
GPS14,1/5/22 11:09,335406.6853,9752377.648,151.1980932,0.065900919,-0.041046856,-0.023400273
GPS14,1/5/22 11:19,335406.695,9752377.646,151.184354,0.075623228,-0.042895747,-0.037139453
GPS14,1/5/22 11:29,335406.6929,9752377.651,151.1849354,0.073504917,-0.038201211,-0.036558019
GPS14,1/5/22 11:39,335406.6928,9752377.648,151.1772386,0.073381909,-0.041091077,-0.044254863
GPS14,1/5/22 11:49,335406.6913,9752377.64,151.1859812,0.071843759,-0.049055122,-0.035512252
GPS14,1/5/22 11:59,335406.6973,9752377.644,151.1935373,0.077905839,-0.045581032,-0.02795614
GPS14,1/5/22 12:09,335406.6996,9752377.648,151.1918765,0.080145604,-0.04130315,-0.029616888
GPS14,1/5/22 12:19,335406.6965,9752377.645,151.2052993,0.077117221,-0.043650458,-0.016194092
GPS14,1/5/22 12:29,335406.6993,9752377.654,151.1931149,0.079926402,-0.034698835,-0.028378494
GPS14,1/5/22 12:39,335406.6984,9752377.648,151.2108747,0.078999789,-0.041204214,-0.010618725
GPS14,1/5/22 12:49,335406.6967,9752377.65,151.2046718,0.077228995,-0.039416153,-0.016821643
GPS14,1/5/22 12:59,335406.6965,9752377.646,151.1882283,0.077049234,-0.043471631,-0.033265103
GPS14,1/5/22 13:09,335406.6926,9752377.644,151.1715617,0.073129636,-0.04471988,-0.049931707
GPS14,1/5/22 13:29,335406.6972,9752377.639,151.211793,0.077791874,-0.050361129,-0.009700451
GPS14,1/5/22 13:49,335406.693,9752377.65,151.1994474,0.073561474,-0.038858734,-0.022045999
GPS14,1/5/22 14:09,335406.6945,9752377.647,151.1633783,0.075039634,-0.042426098,-0.058115141
GPS14,1/5/22 14:19,335406.6917,9752377.642,151.1676919,0.072263526,-0.046643512,-0.0538015
GPS14,1/5/22 14:29,335406.6931,9752377.644,151.1975141,0.073637845,-0.045131894,-0.02397928
GPS14,1/5/22 14:39,335406.6912,9752377.641,151.1821683,0.071757081,-0.048163993,-0.039325147
GPS14,1/5/22 14:49,335406.6966,9752377.646,151.1734985,0.077142702,-0.043575814,-0.047994942
GPS14,1/5/22 14:59,335406.6955,9752377.642,151.1840815,0.076088505,-0.046613181,-0.037411891
GPS14,1/5/22 15:09,335406.702,9752377.638,151.2037585,0.082617067,-0.050823739,-0.017734936
GPS14,1/5/22 15:19,335406.6957,9752377.641,151.1931398,0.076247347,-0.047841271,-0.028353659
GPS14,1/5/22 15:29,335406.6945,9752377.645,151.1970287,0.07510393,-0.044375129,-0.024464718
GPS14,1/5/22 15:59,335406.6907,9752377.641,151.1629008,0.07123545,-0.048280481,-0.058592661
GPS14,1/5/22 17:09,335406.7284,9752377.619,151.2827967,0.108962903,-0.070446122,0.061303233
GPS14,1/5/22 17:29,335406.7048,9752377.63,151.1962258,0.085405176,-0.059251728,-0.025267579
GPS14,1/5/22 17:49,335406.6889,9752377.62,151.1548046,0.069468475,-0.068890603,-0.066688871
GPS14,1/5/22 18:09,335406.7008,9752377.63,151.1469988,0.08139383,-0.059321778,-0.074494611
GPS14,1/5/22 18:19,335406.6875,9752377.632,151.1393331,0.068067541,-0.057487139,-0.082160355
GPS14,1/5/22 18:29,335406.6944,9752377.631,151.1697467,0.074951573,-0.058468867,-0.051746727
GPS14,1/5/22 18:39,335406.7036,9752377.632,151.1911198,0.084158712,-0.056866297,-0.030373671
GPS14,1/5/22 18:49,335406.7074,9752377.625,151.1720074,0.08800502,-0.064451728,-0.049486001
GPS14,1/5/22 18:59,335406.705,9752377.626,151.176253,0.0855814,-0.062612923,-0.045240426
GPS14,1/5/22 19:09,335406.7058,9752377.632,151.1737633,0.08634372,-0.056926375,-0.047730168
GPS14,1/5/22 19:19,335406.7024,9752377.624,151.1686814,0.083004143,-0.065076251,-0.052812063
GPS14,1/5/22 19:29,335406.7094,9752377.626,151.1669805,0.089929411,-0.062969491,-0.054512879
GPS14,1/5/22 19:39,335406.7055,9752377.624,151.1684828,0.086047879,-0.065434391,-0.053010651
GPS14,1/5/22 19:49,335406.713,9752377.624,151.1876023,0.093585544,-0.064870186,-0.033891131
GPS14,1/5/22 19:59,335406.7077,9752377.629,151.1784143,0.088293752,-0.060139652,-0.04307916
